#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21135,2017-06-22,11:00:00,,2017-06-22 11:00:00,26.3917,46.1355
,,21136,2017-06-22,11:10:00,,2017-06-22 11:10:00,26.4882,46.7916
,,21137,2017-06-22,11:20:00,,2017-06-22 11:20:00,26.5955,46.8526
,,21138,2017-06-22,11:30:00,,2017-06-22 11:30:00,26.692,45.4107
,,21139,2017-06-22,11:40:00,,2017-06-22 11:40:00,26.7992,45.7006
,,21140,2017-06-22,11:50:00,,2017-06-22 11:50:00,26.9172,46.1736
,,21141,2017-06-22,12:00:00,,2017-06-22 12:00:00,27.0459,46.166
,,21142,2017-06-22,12:10:00,,2017-06-22 12:10:00,27.4642,45.7998
,,21143,2017-06-22,12:20:00,,2017-06-22 12:20:00,27.7323,45.6243
,,21144,2017-06-22,12:30:00,,2017-06-22 12:30:00,27.9576,45.2352
,,21145,2017-06-22,12:40:00,,2017-06-22 12:40:00,28.1399,44.6859
,,21146,2017-06-22,12:50:00,,2017-06-22 12:50:00,27.9039,45.4412
,,21147,2017-06-22,13:00:00,,2017-06-22 13:00:00,27.3891,46.3109
,,21148,2017-06-22,13:10:00,,2017-06-22 13:10:00,27.0566,46.9366
,,21149,2017-06-22,13:20:00,,2017-06-22 13:20:00,26.8207,47.1731
,,21150,2017-06-22,13:30:00,,2017-06-22 13:30:00,26.6813,47.1883
,,21151,2017-06-22,13:40:00,,2017-06-22 13:40:00,26.5955,47.2188
,,21152,2017-06-22,13:50:00,,2017-06-22 13:50:00,26.5418,47.1273
,,21153,2017-06-22,14:00:00,,2017-06-22 14:00:00,26.5097,47.0586
,,21154,2017-06-22,14:10:00,,2017-06-22 14:10:00,26.5097,47.1273
,,21155,2017-06-22,14:20:00,,2017-06-22 14:20:00,26.5204,47.2646
,,21156,2017-06-22,14:30:00,,2017-06-22 14:30:00,26.5418,47.3638
,,21157,2017-06-22,14:40:00,,2017-06-22 14:40:00,26.5847,47.463
,,21158,2017-06-22,14:50:00,,2017-06-22 14:50:00,26.6276,47.5851
,,21159,2017-06-22,15:00:00,,2017-06-22 15:00:00,26.6598,47.6537
,,21160,2017-06-22,15:10:00,,2017-06-22 15:10:00,26.7134,47.6842
,,21161,2017-06-22,15:20:00,,2017-06-22 15:20:00,26.7778,47.6461
,,21162,2017-06-22,15:30:00,,2017-06-22 15:30:00,26.8314,48.1496
,,21163,2017-06-22,15:40:00,,2017-06-22 15:40:00,26.885,48.2488
,,21164,2017-06-22,15:50:00,,2017-06-22 15:50:00,26.9279,48.0352
,,21165,2017-06-22,16:00:00,,2017-06-22 16:00:00,26.9816,47.936
,,21166,2017-06-22,16:10:00,,2017-06-22 16:10:00,27.0245,47.936
,,21167,2017-06-22,16:20:00,,2017-06-22 16:20:00,27.0781,48.9431
,,21168,2017-06-22,16:30:00,,2017-06-22 16:30:00,27.1103,49.706
,,21169,2017-06-22,16:40:00,,2017-06-22 16:40:00,27.1532,49.7365
,,21170,2017-06-22,16:50:00,,2017-06-22 16:50:00,27.1746,49.7671
,,21171,2017-06-22,17:00:00,,2017-06-22 17:00:00,27.2068,49.9044
,,21172,2017-06-22,17:10:00,,2017-06-22 17:10:00,27.2282,50.0722
,,21173,2017-06-22,17:20:00,,2017-06-22 17:20:00,27.2497,49.8357
,,21174,2017-06-22,17:30:00,,2017-06-22 17:30:00,27.2604,49.6374
,,21175,2017-06-22,17:40:00,,2017-06-22 17:40:00,27.2712,49.4695
,,21176,2017-06-22,17:50:00,,2017-06-22 17:50:00,27.2819,49.3627
,,21177,2017-06-22,18:00:00,,2017-06-22 18:00:00,27.2926,49.294
,,21178,2017-06-22,18:10:00,,2017-06-22 18:10:00,27.2926,49.294
,,21179,2017-06-22,18:20:00,,2017-06-22 18:20:00,27.2926,49.294
,,21180,2017-06-22,18:30:00,,2017-06-22 18:30:00,27.2819,49.3246
,,21181,2017-06-22,18:40:00,,2017-06-22 18:40:00,27.2819,49.3932
,,21182,2017-06-22,18:50:00,,2017-06-22 18:50:00,27.2604,49.4314
,,21183,2017-06-22,19:00:00,,2017-06-22 19:00:00,27.239,49.5382
,,21184,2017-06-22,19:10:00,,2017-06-22 19:10:00,27.2175,49.6374
,,21185,2017-06-22,19:20:00,,2017-06-22 19:20:00,27.1961,49.7671
,,21186,2017-06-22,19:30:00,,2017-06-22 19:30:00,27.1639,49.8739
,,21187,2017-06-22,19:40:00,,2017-06-22 19:40:00,27.1317,50.0417
,,21188,2017-06-22,19:50:00,,2017-06-22 19:50:00,27.0995,50.1409
,,21189,2017-06-22,20:00:00,,2017-06-22 20:00:00,27.0566,50.2477
,,21190,2017-06-22,20:10:00,,2017-06-22 20:10:00,27.0245,50.3774
,,21191,2017-06-22,20:20:00,,2017-06-22 20:20:00,26.9816,50.4766
,,21192,2017-06-22,20:30:00,,2017-06-22 20:30:00,26.9387,50.6139
,,21193,2017-06-22,20:40:00,,2017-06-22 20:40:00,26.885,50.6521
,,21194,2017-06-22,20:50:00,,2017-06-22 20:50:00,26.8421,50.7589
,,21195,2017-06-22,21:00:00,,2017-06-22 21:00:00,26.7992,50.8886
,,21196,2017-06-22,21:10:00,,2017-06-22 21:10:00,26.7456,51.0259
,,21197,2017-06-22,21:20:00,,2017-06-22 21:20:00,26.692,51.0641
,,21198,2017-06-22,21:30:00,,2017-06-22 21:30:00,26.6384,51.209
,,21199,2017-06-22,21:40:00,,2017-06-22 21:40:00,26.5955,51.3311
,,21200,2017-06-22,21:50:00,,2017-06-22 21:50:00,26.5526,51.4532
,,21201,2017-06-22,22:00:00,,2017-06-22 22:00:00,26.4989,51.5676
,,21202,2017-06-22,22:10:00,,2017-06-22 22:10:00,26.4453,51.6897
,,21203,2017-06-22,22:20:00,,2017-06-22 22:20:00,26.3917,51.8041
,,21204,2017-06-22,22:30:00,,2017-06-22 22:30:00,26.3381,51.9262
,,21205,2017-06-22,22:40:00,,2017-06-22 22:40:00,26.2952,52.0406
,,21206,2017-06-22,22:50:00,,2017-06-22 22:50:00,26.2415,52.2237
,,21207,2017-06-22,23:00:00,,2017-06-22 23:00:00,26.1986,52.3687
,,21208,2017-06-22,23:10:00,,2017-06-22 23:10:00,26.145,52.5442
,,21209,2017-06-22,23:20:00,,2017-06-22 23:20:00,26.1021,52.6891
,,21210,2017-06-22,23:30:00,,2017-06-22 23:30:00,26.0592,52.8722
,,21211,2017-06-22,23:40:00,,2017-06-22 23:40:00,26.027,53.0172
,,21212,2017-06-22,23:50:00,,2017-06-22 23:50:00,25.9841,53.1621
,,21213,2017-06-23,00:00:00,,2017-06-23 00:00:00,25.9412,53.2842
,,21214,2017-06-23,00:10:00,,2017-06-23 00:10:00,25.8983,53.4292
,,21215,2017-06-23,00:20:00,,2017-06-23 00:20:00,25.8554,53.5818
,,21216,2017-06-23,00:30:00,,2017-06-23 00:30:00,25.8125,53.7878
,,21217,2017-06-23,00:40:00,,2017-06-23 00:40:00,25.7804,53.9632
,,21218,2017-06-23,00:50:00,,2017-06-23 00:50:00,25.7267,54.1692
,,21219,2017-06-23,01:00:00,,2017-06-23 01:00:00,25.7267,54.3142
,,21220,2017-06-23,01:10:00,,2017-06-23 01:10:00,25.716,54.4591
,,21221,2017-06-23,01:20:00,,2017-06-23 01:20:00,25.7053,54.6117
,,21222,2017-06-23,01:30:00,,2017-06-23 01:30:00,25.6517,54.7567
,,21223,2017-06-23,01:40:00,,2017-06-23 01:40:00,25.6195,54.9016
,,21224,2017-06-23,01:50:00,,2017-06-23 01:50:00,25.5873,55.0237
,,21225,2017-06-23,02:00:00,,2017-06-23 02:00:00,25.5551,55.1992
,,21226,2017-06-23,02:10:00,,2017-06-23 02:10:00,25.523,55.2831
,,21227,2017-06-23,02:20:00,,2017-06-23 02:20:00,25.4908,55.4052
,,21228,2017-06-23,02:30:00,,2017-06-23 02:30:00,25.4586,55.5196
,,21229,2017-06-23,02:40:00,,2017-06-23 02:40:00,25.4264,55.6112
,,21230,2017-06-23,02:50:00,,2017-06-23 02:50:00,25.405,55.7256
,,21231,2017-06-23,03:00:00,,2017-06-23 03:00:00,25.3728,55.8172
,,21232,2017-06-23,03:10:00,,2017-06-23 03:10:00,25.3406,55.9316
,,21233,2017-06-23,03:20:00,,2017-06-23 03:20:00,25.3192,56.0537
,,21234,2017-06-23,03:30:00,,2017-06-23 03:30:00,25.287,56.1681
,,21235,2017-06-23,03:40:00,,2017-06-23 03:40:00,25.2656,56.2292
,,21236,2017-06-23,03:50:00,,2017-06-23 03:50:00,25.2334,56.3436
,,21237,2017-06-23,04:00:00,,2017-06-23 04:00:00,25.2119,56.4352
,,21238,2017-06-23,04:10:00,,2017-06-23 04:10:00,25.1798,56.5496
,,21239,2017-06-23,04:20:00,,2017-06-23 04:20:00,25.1583,56.6411
,,21240,2017-06-23,04:30:00,,2017-06-23 04:30:00,25.1261,56.8166
,,21241,2017-06-23,04:40:00,,2017-06-23 04:40:00,25.094,56.9921
,,21242,2017-06-23,04:50:00,,2017-06-23 04:50:00,25.0725,57.1981
,,21243,2017-06-23,05:00:00,,2017-06-23 05:00:00,25.0403,57.3736
,,21244,2017-06-23,05:10:00,,2017-06-23 05:10:00,25.0189,57.549
,,21245,2017-06-23,05:20:00,,2017-06-23 05:20:00,24.9867,57.7245
,,21246,2017-06-23,05:30:00,,2017-06-23 05:30:00,24.9653,57.9
,,21247,2017-06-23,05:40:00,,2017-06-23 05:40:00,24.9438,58.045
,,21248,2017-06-23,05:50:00,,2017-06-23 05:50:00,24.9331,58.312
,,21249,2017-06-23,06:00:00,,2017-06-23 06:00:00,24.9331,58.6019
,,21250,2017-06-23,06:10:00,,2017-06-23 06:10:00,24.9224,58.8308
